tid	uid	text	date	gender	age	city	state	country	ethnicity	label
-861675974550776519	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 1 7 39 639 5 50 31 334 6 524 338 28 7 30 335 827 2479 1776 4568 11 6 301 6925 125 4 7 219 338	2015-2-19	1	1	Portland	Oregon	1	0	0
-1179597415777293766	-2924320751394998955	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 154 7 189 33 36 12 6 917 281 9 22 6 21 799 54 775 1714 3	2015-3-12	0	0	Dunwich	Queensland	0	0	1
7465963253566921790	-4057544904735269303	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 24 120 152 201 113 24 156 24 517 23 7 79 12427 1097	2017-4-5	1	1	Toronto	Ontario	0	0	1
8602076844072178934	-5140694677761923540	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1634 30 6 325 67 4 10 4 896 2709 811	2017-4-2	1	1	Manassas	Virginia	1	1	0
-7683062922061689235	-8285572170944277351	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 135 74 11222 2512 229 586 114 166 7 2201 58 591	2017-4-3	1	1	Atlanta	Georgia	1	1	1
2478818702436891267	-1871737992913379364	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 532 94 16 9 1779 8 6758 7 189 33 118 283 22 94 2468 64 32 137 4 4612 62 8 129 3	2015-3-12	1	0	Newcastle	New South Wales	0	0	0
7719963405483541440	702494810686959863	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3984 4282 6745 777 11258 14 2 3 3 2	2017-4-6	1	0	x	Massachusetts	1	0	0
8332128336617133037	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 124 4 1530 101 618 18 562 30 101 674 28 6 28 55 9 49 51 674	2015-2-21	1	1	Portland	Oregon	1	0	0
-2604030295176678870	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 1 7 49 65 119 7 49 65 40 58 3798 17 135 21 234 7 111 52 1207 20 1016 107 17 649 9900 71 720 376	2015-2-10	1	1	Portland	Oregon	1	0	0
6965336019619094849	-4919018557258384627	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4215 8 951 588 13177 8 2595 546 8 13417 3	2015-3-2	0	0	Sydney	New South Wales	0	0	0
-6054165324750121955	121824866682282639	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 29 4 293 10 19 1410 11 121 5 369 310 5 5215 8 76 148 5406 3632 3	2015-3-2	1	0	Melbourne	Victoria	0	0	0
-4927951768399501866	9044897519941585066	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 236 105 797 4 3814 10 752 3924 13383 143 185 2387 78 187 12 5183 14 2	2017-4-7	0	0	x	New York	1	0	0
-1015415636672284160	-7726434350109027572	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1268 931 5 6444 4725 1268 396 651 1821 143 651 1821 1603 931 9827 8925 29 6021 5 396 5 143 322 5907	2017-4-4	1	0	Chesapeake	Virginia	1	0	0
8045213364367620793	1526220240599216191	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 13 62 261 907 1842 116 16 1105 28 261 449 5 259 58 106 1347 5 2697 411	2017-3-31	1	1	Miami	Florida	1	0	0
7211046674568341657	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 64 205 309 46 2714	2015-2-10	1	0	Independence	Kansas	1	0	1
-7986113942017705941	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 7 124 6 1223 10 14971 5 187 2820 6900 2057 539 193 538 4203 493 5181 8098 4866	2015-2-8	1	1	Portland	Oregon	1	0	0
8421859938014845285	-4617300984042491229	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 51 4 423 50 9 1247 119 5 25 12 4 308 331 731 220	2017-4-2	1	0	Philadelphia	Pennsylvania	1	0	0
5307725818618542267	-7435196726810448668	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 130 7742 57 59 52 50 7260 2458 1646 28 52 84 182 50 6 5260 3	2015-3-12	0	1	Perth	Western Australia	0	1	0
-7343281767615421609	-5143931529225189400	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6972 11698 737 144 20 1412 2 90 2 3 3 3 3	2017-4-2	1	1	x	x	1	0	1
7715920466748669208	9100919058659353007	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4856 35 17 3 11 1242 1153 3 3	2015-3-11	1	1	Sydney	New South Wales	0	0	1
-9173447082914115273	-3175789405487521802	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12795 5 4 56 8 111 1 3030 5 25 6 323 10 27 2361 142 3 3 2	2017-4-6	1	0	Nashville	Tennessee	1	0	0
-7228769899337936339	6233491134615019895	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 685 4081 4 4408 8991 10474 4023 72 1646 2 90 2 2	2017-4-3	0	0	x	x	1	1	1
1915053178455101616	-1397170671832402218	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 114 329 49 137 273 107 2	2017-4-1	1	1	x	New York	1	1	1
6630108104813064395	-61719119051252016	0 0 0 0 0 0 0 0 0 0 0 0 7 130 376 1241 33 19 28 7 30 101 1842 452 6 301 2042 8 7 30 6 301 10 868 13 452 31 95 81 76	2017-4-2	0	0	Tulsa	Oklahoma	1	1	0
3610411225942914301	-6785042139551018890	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 88 4 433 10 638 243 85 1246 102 3560 44 13 1100 2	2017-4-2	1	1	Dayton	Ohio	1	1	0
-3256760535350900135	7002812709406572987	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 361 7 1311 9 348 151 52 81 187 63 223 23 57 38 52 93 20 377 148 6 471 123 251 2	2017-4-4	1	0	Colorado Springs	Colorado	1	0	0
7297974551502309346	-1432165553307248013	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 3466 114 139 55 9 1466 47 9 5521 49 198 6 127 8 129 9 163 5265 1049 2502 400 1098 112	2017-4-6	0	1	Ballenger Creek	Maryland	1	1	1
3987828909966320372	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 906 2716 2253 89 34 57 5224 147 58 11 51 77 13 311 5 389 12 71 332 545 1837 4 454 10878	2015-2-20	1	1	Portland	Oregon	1	0	0
-3422240402409730417	-2495403444241587938	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9242 10 1651 2027 266 43 24 1671	2017-4-1	1	1	Camden	Maine	1	0	1
1416848514353192115	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 11 17 318 11 4228 74 148 5569 318	2015-2-5	1	0	Independence	Kansas	1	0	1
4818161834815607260	-7510532271787805313	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7974 3428 6 6751 12 6 570 5749 136 2 3 3 2	2017-4-5	0	1	Dallas	Texas	1	1	0
2900096521162840841	-5933400897963537441	0 0 0 0 0 0 0 0 0 0 40 707 99 23 7 99 23 8537 540 36 194 13 23 36 4791 5 23 7 137 313 10 23 7 9602 23 2269 168 25 23 687	2017-4-4	1	1	Orlando	Florida	1	1	0
535035270949977090	1834160456012091714	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 2369 223 9 19 459 65 27 24 359	2017-4-2	1	1	Ottawa	Ontario	0	0	1
-4193721981377050589	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 164 70 124 6 1387 3116 2225 260 74 518 4 595 551 1494 5 410 5 311 28 74 1	2015-2-23	1	1	Portland	Oregon	1	0	0
-4374788471152806899	2832401556296473274	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 211 5 5207 5 27 803 8 151 12 4789 9068 44 13 1100 2	2017-4-3	1	1	Galashiels	Scotland	0	0	0
3048942956298299783	2828148946736340363	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 729 59 477 23 8 227 59 597 23 623 516 41 2	2017-4-1	0	1	x	New York	1	1	1
-5769527725165252918	-2657049119383432067	0 0 0 0 0 0 0 0 0 0 0 1404 97 306 276 30 101 427 20 4364 107 29 4 2410 13 6 582 204 238 577 8 85 7 216 47 153 3088 6 2081 3418	2017-3-30	1	1	Ayr	Scotland	0	0	0
1562025907381211644	-3662067034178498552	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 27 821 2452 10 916 4411 9 5 1268 1821 5 44 13 1099 2	2017-4-7	1	0	Washington	District of Columbia	1	1	0
-6395682078120535335	-4754922386001533998	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1707 11 32 46 8519 107 451 4079 10 5259 4663 61 224 16 19 1333 6367 2432 14 2	2017-4-3	0	0	Kansas City	Missouri	1	0	0
1299379146582132048	2513946437552129128	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3361 2058 1352 3058 886 3058 43 47 77 8 144 413 9 24 313	2017-4-7	1	1	Springfield	Missouri	1	0	1
5571907322782966425	5244140302942279840	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 304 6 1 108 42 1 2 38 11485 1614 8 276 8015 20 3 660 224 170 11485	2017-4-5	0	1	Evans	Georgia	1	1	1
1599665801326494239	2967742318063857276	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 98 23 117 62 9 317 274 5 23 192 9885 54 166 2	2017-4-4	1	1	Dallas	Texas	1	1	1
-3875359206538385072	4463706965308593512	0 0 0 0 0 0 0 0 0 0 0 0 0 0 36 34 13 2273 28 3859 104 5 1848 4 127 47 8 13178 6 305 11 26 24 750 105 40 96 10000 9 158	2015-3-1	0	1	Boulder	Colorado	1	0	1
85209983944187614	-2996997006147458926	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 92 614 12 8 280 3005 5800 2393 136 34 17 114 2861 3300 719 22 1870 41 5576 31 54 3593 77	2017-4-2	0	1	x	x	0	1	0
8838698264779247026	4024174730100310931	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 297 1323 5 613 5 1 380 2	2017-4-1	0	1	Fort Myers	Florida	1	0	0
-4238778332989330695	-6572312463271451484	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 134 45 9 61 46 4 3 28 78 1028 3066 200 1199 1414 113 3	2015-3-11	0	0	Osaka	Osaka	0	1	0
8040486660504446859	2754980405140495046	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 281 140 236 30 3410 21 609 18 39 32 9177 17 4 111 370 58 202 5 460 14 2	2017-4-3	1	0	x	x	1	0	0
-3646231934067674427	6362704680185701637	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 70 812 4 910 1122 5 2422 801 28 118 301 1447 1018 37 104 6 5885 5 3090	2017-4-4	0	0	Leicester	England	0	1	0
-633569204546266527	8072737209026982236	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 651 9956 8 20 11 1513 338 12 20 159 11695 696 200 311 419 6388 727 2	2017-4-1	1	1	x	Oregon	1	0	0
7839233413940184073	-4303991717541878522	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 37 205 4 239 1706 185 2620 10 237 593 148 78 1534 3792 78 122 8 4078 78 2	2017-4-5	0	0	x	Florida	1	1	1
-5402806306154651109	5654109873121051317	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1186 27 11843 1532 88 11 16 27 187 2096 4 454 21 6 481 2	2017-4-7	0	0	x	Colorado	1	0	0
-7929671781395835998	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 2667 116 639 5 1669 13 59 17 79 164 5 187 74 2200 5 6319	2015-2-23	1	1	Portland	Oregon	1	0	0
8052133078461058834	4340122622346168442	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 88 4515 8 2322 3	2015-3-12	1	1	x	x	0	0	0
3031880693439499810	-3261888636431781808	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 116 639 5 2697 991 5 4 10 880 2134 7 2315 88 17 3 1105 13 222 824 1369 506	2017-4-3	0	0	x	x	0	1	0
5491038719063769422	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 17 156 4000 17 156 16 27 6964 17 1083 11 742	2015-2-7	1	1	Portland	Oregon	1	0	0
578963043568937109	-4870233789376421892	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5022 7 155 293 4 10251 12 141 722 58 439 9 32 1185 6 701 17 249 17 2	2017-3-30	1	0	Miami Beach	Florida	1	1	0
-8010090197015172085	4154354951101467829	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 323 92 2234 10 4 3152 8606 7346 1028 4294 4897 11 114 113 3 2	2017-4-5	0	0	x	North Carolina	1	0	0
-5129224566731695882	-5677642488599967489	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1418 3099 1 916 11 221 45 9 79 2158 11 2387 45 9 43	2017-4-3	0	1	x	x	0	0	0
-2825227146078560856	-3372270665077615819	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 361 696 117 149 27 31 117 4 295 62 570 102 526 4 1945 3287	2015-3-2	0	0	Melbourne	Victoria	0	1	0
-3452557120887689654	-4385438976462800943	0 0 0 0 0 0 0 0 0 0 0 1 3894 13 27 1719 8 378 7 65 118 325 349 12 69 420 58 11 827 7 131 443 5 174 5 2058 8 2083 21 119	2017-4-6	0	0	x	North Carolina	1	1	0
-6864928126824906943	-6475793768133668521	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 215 875 20 142 11 6 24 622 2868 3139 2	2017-4-1	1	0	x	x	0	0	1
-8402676341419491190	-8399353479399101766	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 7 99 981 14 2	2017-4-8	1	1	x	Missouri	1	0	0
1796496442864869060	4091791431307861353	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 17 11 24 573 2	2017-4-4	1	1	Suffern	New York	1	0	1
9032094852906683733	-3411808750162562294	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 1112 2948 76 169 18 68 68 242 3 1 1 275 23 160 816	2017-4-4	1	1	Dubai	Dubai	0	1	0
-5330842810805669781	-6646773503996201457	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13162 6866 4 1524 3977 45 22 9 225 23 270 5 93 67 76 3902 3 3	2017-4-1	0	1	Boston	Massachusetts	1	1	0
-2005436923629962152	8130439509988316837	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1186 23 2068 6782 6782 3	2017-4-8	1	1	Mombasa	Mombasa County	0	1	0
-4830766893879020905	4319802573390356803	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 415 5 25 6 3654 1566 10 6042 725 260 165 213 64 1731 1678 10 1937 3486	2017-4-6	0	1	x	x	1	0	0
-8012523116348987918	-7720208244172986959	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1585 1719 33 280 30 6 9447 23 47 100 7 1247 119 5 134 209 2302	2017-4-2	1	1	Liberty	Kansas	1	1	0
-8862717671886432336	-7739239430262681884	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2295 849 2012 501 9549 74 5 475 6 3642 8 978 475 664	2017-4-7	1	1	x	New Jersey	1	1	1
7271391581225171353	3936147246515067860	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7 32 24 1380 933 127 19 11 56 10 4 159 8471 2248 383 12 6 288 67 2	2017-4-3	1	0	Glen Ellyn	IL	1	1	1
-4948933973688175385	4054605398398621146	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 127 4 433 17 932 4365 364 47 10712 51 26 6 92 92 5038 8 40 102 968 6 4640 9 847 6 1489	2017-3-30	1	1	x	Rhode Island	1	0	1
-6790913733289319182	2590444289998348342	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 728 4 836 2634 22 115 4199 4 7104 22 945 901 115 2	2017-4-8	0	0	x	England	0	1	0
2114707392499340698	7874885026941491088	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 9 136 33 6 466 2692 27 357 113	2017-3-30	0	1	Lincoln	Nebraska	1	1	1
2268829970574278224	5888952339894435155	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1291 1420 5000 42 8049 10 4 180 1657 7749 2 3 2	2017-3-31	0	0	Liverpool	England	0	0	1
-2924073474592342457	-1862556031586775742	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 228 30 32 503 980 179 474 19 713 7 97 179 179 179 99 23 98 35	2017-4-5	1	1	Calgary	Alberta	0	0	1
-2376857287091684397	8985019021432375164	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 496 5 83 86 3408 29 4 10998 5655 12 2596 16 1832 3 14 2	2017-4-8	0	0	Santa Clarita	California	1	1	0
4875360544278226722	-6529269941890757732	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 1 1 7 307 19 40 51 43 4 3497 929 113 931 107 20 3565 3 828 129 3 12 14	2017-3-31	1	0	x	California	1	1	1
279990211806298733	2635596285243635043	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 3 100 18 236 675 17 34 122 285 1407 111 17 38 1554 1784 975 55 4168 14	2015-5-27	1	1	x	New York	1	0	0
5272252839801799110	7539384096333384898	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 1 18 575 2426 9 5 1952 54 36 297 3762 139 27 3581	2017-3-31	1	1	Los Angeles	California	1	1	0
-4239946735360845701	2519329750522757702	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 684 9 145 2216 55 9 4335 12 172 1409 5 58 14 2	2017-4-5	0	0	Chicago	Illinois	1	0	0
1157875785452871002	-1705025644783208403	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 4 885 11 286 23 6490 48 127 7 402 20 294 31 2776 55 52 7 1848 21 74 192 3150	2017-4-4	1	1	Los Angeles	California	1	1	1
-2852907988924742777	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 87 152 308 213 70 86 796 10 5223 8 70 5 235 17 12 384	2015-5-4	1	1	Portland	Oregon	1	0	0
-598130790034945323	-7867001514175291664	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 2356 99 5 65 7125 20 7645 22 20 2255 7 5606 101 3080 41 1 1205 672 13 9534	2017-4-5	1	0	Navi Mumbai	Maharashtra	0	1	0
5538402186442820731	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 40 7 49 33 64 102 610 7 853 9 40 2054 236 33 64 102 610 37 76 138 27 346 2	2015-3-3	1	1	Portland	Oregon	1	0	0
-3956790521111239493	-4690127368159314167	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5833 6 173 594 17 385 765 69 13630 52 9 187 23 1466 47 4 159 176 5 50 21 19 279 14	2017-4-2	0	0	Bellingham	Washington	1	0	0
783655191345580619	2898935230522478267	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 447 824 73 49 9 30 165 24 1606 1992 3757 7 718 163 542 46 17 144	2017-4-8	1	1	Bilbao	Basque Country	0	0	1
2203179658912928191	5425765814641740972	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 19 11 6 4769 1712 260 3 62 17 634 1529 5 134 19 1 14 2	2017-4-6	0	0	New York	New York	1	1	0
-3000554167919730641	5887766171710274029	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 77 145 3207 16 4 1207 77 145 3207 16 4 24 1207 77 145 24 3207 16 4 647 14 2	2017-4-7	0	1	Savage	Minnesota	1	1	1
-5706810949768703073	-5677284336617231055	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4372 488 30 503 199 2287 138 1513 57 2558 37 30 606 21 78 1686	2017-4-4	0	0	x	x	1	0	0
-99332080962261717	-1991447983539183796	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 410 24 82 25 60 721	2017-4-5	1	1	x	California	1	0	1
-9095392740858104594	6182538131598014059	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 233 217 24 377 2	2017-4-5	0	0	Chattanooga	Tennessee	1	1	1
-5547859959748879296	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 612 323 10 19 1146 70 5 25 34 4 315 66 3616 2	2015-2-5	1	1	Portland	Oregon	1	0	0
-4018349574647991975	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 865	2015-5-9	1	1	Portland	Oregon	1	0	0
-7577023420917216834	4712408702418111770	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 110 9 75 2 3 3 3 2	2017-4-3	1	0	Ann Arbor	Michigan	1	0	1
7260931518065325874	2108538001429906167	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 55 7 158 538 426 5828 7 39 2278 5 232 7 39 111 221 72 103 971 1487 80 92 72	2017-4-4	1	0	Rochester	Minnesota	1	0	0
975524846903637908	5739122916756666	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 9288 53 8149 5 507 431 2 3 3 2	2017-4-1	1	0	Solihull	England	0	0	0
-52585964882331513	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 38 52 386 521 167 12 34 3324 258 38 22 29 4 4912 40 139 27 176	2015-2-22	1	1	Portland	Oregon	1	0	0
1483342890227339345	7341991765047933393	0 0 0 0 0 0 0 0 0 0 0 0 0 0 15 1 19 156 99 23 647 3277 922 4 714 284 1447 105 79 19 201 590 32 136 71 285 179 179 179 2	2017-4-6	0	0	Independence	Kansas	1	1	1
-5326803888471529659	-1607008729303966550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 1803 31 619 48 3 4784 60 10 3 8 6 854 10 3 27 142 314 4859 12	2017-4-6	0	0	Pueblo	Colorado	1	1	0
6476751834301072274	810609060172375713	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 27 2099 249 11 17 6 2756 107 10 17 817 63 200 27 5979 32 1050	2017-4-7	1	1	x	New Jersey	1	0	1
4732209011444195917	-2293180168487378857	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 262 11	2015-2-25	1	0	Independence	Kansas	1	0	1
-5165076749452205919	4926862304955734550	0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 7 106 32 79 5 10739 35 8 3863 28 18 560 1060 6 393 59 22 3153 21 9888 10740 85 16 347 2821	2015-2-22	1	1	Portland	Oregon	1	0	0
7532836501380754815	4445058567209658028	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9 228 263 5 5915 27 2781 41 6563 27 458 44 13 1133 2	2017-4-1	0	1	Kansas City	Missouri	1	1	0
-4272949049302874535	-507164463580087674	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 1 841 593 241 21 2897 11021 1015 124 6 94 80 121 5 14 2	2017-4-3	1	0	x	x	0	1	0
-5449067074445507879	-4123911359666780809	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 156 7 49 647 306 18 3 196 647 6715	2017-4-3	1	1	Miami	Florida	1	1	1
-1926033840745509477	-8375062704117601483	0 0 0 0 0 0 0 0 0 0 0 1 7 689 18 115 55 18 84 91 26 519 8 63 38 124 6 6410 12 4 2997 172 204 31 18 84 91 101 6 585	2017-4-8	0	1	Huntsville	Alabama	1	1	0
-6017111622375052320	-8400404073728641613	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 188 24 229 21 244 68 68 68 2567 2567 2	2017-4-6	1	1	x	Wisconsin	1	1	1
3190913985552334826	-8101124681291176004	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 121 128 12 67 8 849 27 332 9091 5 2538 11693 2685 25 6 546 328 8676 3	2017-4-7	0	0	Denver	Colorado	1	1	1
1400635345670705010	6500734503442587183	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 169 9574 2487 6 12629 10 3 1318 1660 13 1536 2 41 14 2	2017-4-2	0	1	Lagos	Lagos	0	1	0
-255767888953679581	-3453505394466125348	0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2818 1969 70 6991 45 6 12599 12 9694 6 66 4056 13 2093 48 96 3645 7 6324 75 9265	2017-4-4	1	0	x	x	1	1	0
